northing,easting,scr_no,ohl_length_meter,ohl_progress,engg_kpi_after_rig-off_days,access_road_5,earth_work_60,cellar_20,beam_pump_base_esp_pcp_foundation_5,earthing_1,water_2,hdpe_liner_instalat_4,sleeper_pre_cast_ins_15,cs_pipe_welding_ndt_10_rt_for_op_100_for_60,pe_fussion_pull_20,final_hydro_t_3,mechani_60,days_since_start,start_month,start_quarter,rig_duration_days,days_to_rig_off_exp,week_index,dist_from_centroid,geo_quadrant,geo_angle,loc_prep_composite,progress_lag1,progress_lag2,progress_lag4,progress_velocity_1w,progress_velocity_2w,progress_accel,progress_rolling3w,remaining_to_complete,momentum_score,rig_no_te,rig_no_cnt,project_id_te,project_id_cnt,project_code_te,project_code_cnt,well_type_te,well_type_cnt,completion_type_rig_fbu_or_rsr_hoist_te,completion_type_rig_fbu_or_rsr_hoist_cnt,week_hist_mean,week_hist_std,rig_no_enc,well_type_enc,project_code_enc,project_name_enc,fl_dia_enc,completion_type_rig_fbu_or_rsr_hoist_enc,flow_line_const._status_in_progress_completed_enc,physical_tie_in_port_available_when_flaf_issued_enc,location_preparation_status_in_progress_completed_enc,target_lead_4w
2013962.96,351529.95,4629.0,60.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,67,5,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.3407894736842105,0.3516048832733822,0,0,3,3,1,5,3,1,1,0.64
2013962.96,351529.95,4629.0,60.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,53,6,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.34020089285714283,0.3497153905769088,0,0,3,3,1,5,3,1,1,0.64
2013962.96,351529.95,4629.0,60.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,52,7,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.3957317073170732,0.3897863627833379,0,0,3,3,1,5,3,1,1,0.64
2013962.96,351529.95,4629.0,60.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,51,8,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.3599762470308789,0.352857383042762,0,0,3,3,1,5,3,1,1,0.64
2013962.96,351529.95,4629.0,60.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,50,9,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.33462406015037593,0.35007930317752894,0,0,3,3,1,5,3,1,1,0.64
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,49,10,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.3640049751243781,0.3559212414983828,0,0,3,3,1,5,3,1,1,0.64
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,48,11,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.34821345707656615,0.35362483195043637,0,0,3,3,1,5,3,1,1,0.64
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,48,12,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.34673563218390807,0.3548023549169466,0,0,3,3,1,5,3,1,1,0.8
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,47,13,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.31842105263157894,0.3463996633829976,0,0,3,3,1,5,3,1,1,0.8
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,46,14,26798.03034816561,0,-2.1857820728926685,0.20329999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.3684815618221258,0.35869187786490386,0,0,3,3,1,5,3,1,1,0.85
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,45,15,26798.03034816561,0,-2.1857820728926685,0.21,0.64,0.64,0.64,0.0,0.0,0.0,0.64,0.36,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.39643203883495143,0.36125307430001213,0,0,3,3,1,5,3,1,1,0.85
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,44,16,26798.03034816561,0,-2.1857820728926685,0.25,0.64,0.64,0.64,0.16000000000000003,0.16000000000000003,0.16000000000000003,0.64,0.36,0.16000000000000003,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.38242358078602623,0.35829406716753814,0,0,3,3,1,5,3,1,1,0.85
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,43,17,26798.03034816561,0,-2.1857820728926685,0.25,0.8,0.64,0.64,0.0,0.16000000000000003,-0.16000000000000003,0.6933333333333334,0.19999999999999996,0.016,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.3882289416846652,0.3591179301176627,0,0,3,3,1,5,3,1,1,0.85
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,42,18,26798.03034816561,0,-2.1857820728926685,0.25,0.8,0.8,0.64,0.04999999999999993,0.04999999999999993,-0.1100000000000001,0.7466666666666667,0.19999999999999996,0.017999999999999926,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.39290393013100433,0.3598791365702775,0,0,3,3,1,5,3,1,0,0.85
2013962.96,351529.95,4629.0,1000.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,714.0,12.0,4.0,9.0,41,19,26798.03034816561,0,-2.1857820728926685,0.25,0.85,0.8,0.64,0.0,0.04999999999999993,-0.04999999999999993,0.8166666666666668,0.15000000000000002,0.0049999999999999906,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.4001508620689655,0.3631232690271644,0,0,3,3,1,5,3,1,0,0.85
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,62,9,26280.446733710705,0,-2.0916400558333295,0.0,0.18,0.17,0.16,0.0,0.0,0.0,0.17,1.0,0.0,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.33462406015037593,0.35007930317752894,0,6,2,2,2,5,3,1,3,0.07
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,61,10,26280.446733710705,0,-2.0916400558333295,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3640049751243781,0.3559212414983828,0,6,2,2,2,5,3,1,3,0.13
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,60,11,26280.446733710705,0,-2.0916400558333295,0.0,0.0,0.0,0.16,0.03,0.03,0.0,0.0,1.0,0.024,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.34821345707656615,0.35362483195043637,0,6,2,2,2,5,3,1,3,0.09
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,61,12,26280.446733710705,0,-2.0916400558333295,0.0,0.03,0.0,0.16,0.04000000000000001,0.07,0.010000000000000009,0.01,0.97,0.04300000000000001,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.34673563218390807,0.3548023549169466,0,6,2,2,2,5,3,1,3,0.1
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,60,13,26280.446733710705,0,-2.0916400558333295,0.012599999999999998,0.07,0.03,0.0,0.0,0.04000000000000001,-0.07,0.03333333333333333,0.9299999999999999,-0.002,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.31842105263157894,0.3463996633829976,0,6,2,2,2,5,3,1,3,0.1
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,59,14,26280.446733710705,0,-2.0916400558333295,0.012599999999999998,0.07,0.07,0.0,0.06,0.06,0.01999999999999999,0.05666666666666667,0.9299999999999999,0.052,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3684815618221258,0.35869187786490386,0,6,2,2,2,5,3,1,3,0.12
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,58,15,26280.446733710705,0,-2.0916400558333295,0.012599999999999998,0.13,0.07,0.03,-0.04000000000000001,0.01999999999999999,-0.1,0.09000000000000001,0.87,-0.03400000000000001,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.39643203883495143,0.36125307430001213,0,6,2,2,2,5,3,1,3,0.12
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,57,16,26280.446733710705,0,-2.0916400558333295,0.012599999999999998,0.09,0.13,0.07,0.010000000000000009,-0.03,-0.009999999999999981,0.09666666666666668,0.91,-0.0059999999999999915,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.38242358078602623,0.35829406716753814,0,6,2,2,2,5,3,1,3,0.14
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,56,17,26280.446733710705,0,-2.0916400558333295,0.012599999999999998,0.1,0.09,0.07,0.0,0.010000000000000009,0.03,0.10666666666666667,0.9,0.009000000000000003,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3882289416846652,0.3591179301176627,0,6,2,2,2,5,3,1,3,0.16
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,55,18,26280.446733710705,0,-2.0916400558333295,0.012599999999999998,0.1,0.1,0.13,0.01999999999999999,0.01999999999999999,0.009999999999999981,0.09666666666666668,0.9,0.017999999999999988,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.39290393013100433,0.3598791365702775,0,6,2,2,2,5,3,1,3,0.18
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,54,19,26280.446733710705,0,-2.0916400558333295,0.012599999999999998,0.12,0.1,0.09,0.0,0.01999999999999999,-0.01999999999999999,0.10666666666666667,0.88,0.0019999999999999983,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.4001508620689655,0.3631232690271644,0,6,2,2,2,5,3,1,3,0.2
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,85,0,26280.446733710705,0,-2.0916400558333295,0.0,0.18,0.17,0.16,0.0,0.0,0.0,0.17,1.0,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3637362924281984,0.35656352354944104,0,6,3,3,2,5,3,1,3,0.24
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,84,1,26280.446733710705,0,-2.0916400558333295,0.003,0.15,0.17,0.16,0.0,0.0,0.0,0.15,0.85,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.39210526315789473,0.372129422012131,0,6,3,3,2,5,3,1,3,0.28
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,83,2,26280.446733710705,0,-2.0916400558333295,0.003,0.15,0.15,0.16,0.09,0.09,0.0,0.15,0.85,0.072,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.32176666666666665,0.34547898825636897,0,6,3,3,2,5,3,1,3,0.31
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,82,3,26280.446733710705,0,-2.0916400558333295,0.003,0.24,0.15,0.16,0.0,0.09,-0.09,0.18000000000000002,0.76,0.009000000000000001,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3293939393939394,0.3473559651546335,0,6,3,3,2,5,3,1,3,0.31
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,81,4,26280.446733710705,0,-2.0916400558333295,0.0102,0.24,0.24,0.15,0.0,0.0,-0.09,0.20999999999999996,0.76,-0.018,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3537037037037037,0.35251656952997146,0,6,3,3,2,5,3,1,3,0.31
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,66,5,26280.446733710705,0,-2.0916400558333295,0.024599999999999997,0.24,0.24,0.15,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.24,0.76,0.040000000000000036,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3407894736842105,0.3516048832733822,0,6,3,3,2,5,3,1,3,0.31
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,64,7,26280.446733710705,0,-2.0916400558333295,0.0396,0.28,0.24,0.24,0.02999999999999997,0.07,-0.010000000000000064,0.25333333333333335,0.72,0.033999999999999975,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3957317073170732,0.3897863627833379,0,6,3,3,2,5,3,1,3,0.33
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,63,8,26280.446733710705,0,-2.0916400558333295,0.0396,0.31,0.28,0.24,0.0,0.02999999999999997,-0.07,0.27666666666666667,0.69,-0.005000000000000011,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3599762470308789,0.352857383042762,0,6,3,3,2,5,3,1,3,0.33
2013055.45,353913.52,3604.0,1000.0,0.0,0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,62,9,26280.446733710705,0,-2.0916400558333295,0.043199999999999995,0.31,0.31,0.24,0.0,0.0,-0.02999999999999997,0.3,0.69,-0.005999999999999995,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.33462406015037593,0.35007930317752894,0,6,3,3,2,5,3,1,3,0.35
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,61,10,26280.446733710705,0,-2.0916400558333295,0.0498,0.31,0.31,0.28,0.0,0.0,0.0,0.31,0.69,0.0,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3640049751243781,0.3559212414983828,0,6,3,3,2,5,3,1,3,0.46
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,60,11,26280.446733710705,0,-2.0916400558333295,0.0498,0.31,0.31,0.31,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.31,0.69,0.020000000000000018,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.34821345707656615,0.35362483195043637,0,6,3,3,2,5,3,1,3,0.46
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,61,12,26280.446733710705,0,-2.0916400558333295,0.06,0.33,0.31,0.31,0.0,0.020000000000000018,-0.020000000000000018,0.31666666666666665,0.6699999999999999,0.0020000000000000018,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.34673563218390807,0.3548023549169466,0,6,3,3,2,5,3,1,3,0.48
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,60,13,26280.446733710705,0,-2.0916400558333295,0.06,0.33,0.33,0.31,0.019999999999999962,0.019999999999999962,-5.551115123125783e-17,0.3233333333333333,0.6699999999999999,0.01599999999999996,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.31842105263157894,0.3463996633829976,0,6,3,3,2,5,3,1,3,0.48
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,59,14,26280.446733710705,0,-2.0916400558333295,0.08,0.35,0.33,0.31,0.11000000000000004,0.13,0.09000000000000008,0.33666666666666667,0.65,0.11200000000000004,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3684815618221258,0.35869187786490386,0,6,3,3,2,5,3,1,3,0.5
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,58,15,26280.446733710705,0,-2.0916400558333295,0.08,0.46,0.35,0.33,0.0,0.11000000000000004,-0.13,0.37999999999999995,0.54,0.007000000000000006,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.39643203883495143,0.36125307430001213,0,6,3,3,2,5,3,1,3,0.54
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,57,16,26280.446733710705,0,-2.0916400558333295,0.08,0.46,0.46,0.33,0.019999999999999962,0.019999999999999962,-0.09000000000000008,0.42333333333333334,0.54,-0.002000000000000047,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.38242358078602623,0.35829406716753814,0,6,3,3,2,5,3,1,3,0.58
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,56,17,26280.446733710705,0,-2.0916400558333295,0.08,0.48,0.46,0.35,0.0,0.019999999999999962,-0.019999999999999962,0.4666666666666666,0.52,0.0019999999999999966,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.3882289416846652,0.3591179301176627,0,6,3,3,2,5,3,1,3,0.58
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,55,18,26280.446733710705,0,-2.0916400558333295,0.08,0.48,0.48,0.46,0.020000000000000018,0.020000000000000018,5.551115123125783e-17,0.47333333333333333,0.52,0.016000000000000025,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.39290393013100433,0.3598791365702775,0,6,3,3,2,5,3,1,3,0.59
2013055.45,353913.52,3604.0,2700.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,769.0,2.0,1.0,9.0,54,19,26280.446733710705,0,-2.0916400558333295,0.08,0.5,0.48,0.46,0.040000000000000036,0.06000000000000005,0.020000000000000018,0.48666666666666664,0.5,0.04200000000000004,0.5227536231884058,483,0.5998915569326104,1291,0.5998915569326104,1291,0.3637362924281984,0.0,0.4679048765803732,1661.0,0.4001508620689655,0.3631232690271644,0,6,3,3,2,5,3,1,3,0.6
2016776.75,351885.07,3604.0,1200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,73,12,24331.453860567046,0,-2.240609051393238,0.0,0.18,0.17,0.16,0.0,0.0,0.0,0.17,1.0,0.0,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.34673563218390807,0.3548023549169466,0,0,2,2,2,5,3,1,3,0.0
2016776.75,351885.07,3604.0,1200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,72,13,24331.453860567046,0,-2.240609051393238,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.31842105263157894,0.3463996633829976,0,0,2,2,2,5,3,1,3,0.0
2016776.75,351885.07,3604.0,1200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,71,14,24331.453860567046,0,-2.240609051393238,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.3684815618221258,0.35869187786490386,0,0,2,2,2,5,3,1,3,0.0
2016776.75,351885.07,3604.0,1200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,9.0,70,15,24331.453860567046,0,-2.240609051393238,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.5227536231884058,483,0.2368162639048715,2607,0.2368162639048715,2607,0.5246753245649047,231.0,0.4679048765803732,1661.0,0.39643203883495143,0.36125307430001213,0,0,2,2,2,5,3,1,3,0.0
